ualberta_user_id,course_grade_ts,course_grade_verified
0cb34555dbded9eed88c2d5a94cfcb5bdda283d5,06-Apr-2016,0.85
0cca0c646cdb3f9fbebed3bd9eb232c15df8b597,20-Dec-2015,0.15
0ccb606726411d21687b0823b1e590d0dd83c1c8,05-Dec-2015,0.15
0ce425f0c23c52e3c1983297e554995a2ca2c084,27-Dec-2015,0.999167
0ce86aeba00991106030cf86229068b7146f1e49,19-Dec-2015,0.3
0cf406e64a635770db52a2a2418016588ab1af50,13-Jan-2016,0
0d20ffc291fae8de970bbca4d4f9996b4b75c28b,13-Jan-2016,0
0d21c88b38496cd5a3ae9da33a47a7b4dc62b061,25-Jan-2016,0.86875
0d2d9a300eeb25b52ea36fcb2bdfdcc7e23b395b,10-Dec-2015,0.89
0d541c573f16d15e61804838d39abe7e8a6896a1,17-Dec-2015,0.1125
0d6a2aef918961608dd7986c1a26de5cc05465d5,09-Dec-2015,0.993333
0d997b7440799260b4d57a5930f9a1b94ad066d4,02-Dec-2015,0.09375
0da27e4c98fbfe434f4899e69fbe034a58277ec8,15-Dec-2015,0.9925
0da4017fc524b16ed8f0ed96454176d23505553a,18-Dec-2015,0.803333
0dab3616c2a181f2ccbcea47e0c79872dd552b2e,29-Nov-2015,0.1125
0db4356e6b56e0fc028e61f8cb600ffdd8466d51,14-Dec-2015,0.26375
0dc4c7d8968422f96805d5423a5b5658b82505e6,17-Mar-2016,0.9875
0de7315e662bf27ec542bcb731be16350e2f6a19,11-Jan-2016,0.983333
0df27633be41110c4efc137d59dd96724e3eb85c,03-Mar-2016,0.77
0e1f2e3870b029cfaaec65b42da1e9ead061747a,12-Mar-2016,0.975
0e61754e035bd53a73490b7c117365cd952c22ce,17-Dec-2015,0
0e6b973562d06ce0130b4db5d2b5771dc5bcf6f2,05-Apr-2016,0.885
0e7c315ceeb6684775ab364abb527b4de8d5be6e,16-Feb-2016,0.88125
0eb48e8ba3251716709959fc9b0c185fb8ee2f51,22-Dec-2015,0.87625
0eb938b812ca60e4e7102153741318236ac41d2d,11-Apr-2016,0.975
0ee06227373bea4efdb07df5e900c81bcc8c1b82,21-Dec-2015,0.9875
0ee39cd68a86c1623981e71e05c2fd794ca45988,04-Apr-2016,0.90375
0eefb930b2ebd4633520e285d58bb4f03c0e6183,05-Jan-2016,0
0ef9559608f40ff3c2ae9a9231c5be402b96aed9,24-Dec-2015,0.860833
0efd20d7ae1b3e382f39ef8d096169700ae2bd81,16-Dec-2015,0.975
0f0456fc5ca382f1e28660f767bcc3c216819ff5,24-Dec-2015,0
0f1ea185974a54781c323e7135c0bcf56c1d6cf9,27-Apr-2016,0.6125
0f34e756d9728806ce999efd8bfeec4e6170c896,12-Jan-2016,0.075
0f3b127d670f8aacba201a7d4a59d138143af45d,10-Dec-2015,0.980833
0f3d2157859c5261f7698a028ed3606096e917dc,21-Dec-2015,0.8875
0f5912b8fe2ab07f3bee508e32a057c927605c96,27-Jan-2016,0.26375
0f5ef1d2bf099221a80d63a94bf30f5bd5d003dd,20-Jan-2016,0.075
0f79cf6307c38c3300915f45dcd789d47f666568,29-Nov-2015,0
0f86b39195ecdfcd1eff19702160e920e44be238,24-Dec-2015,0.88125
0f88dd4d2a4b5d0aa8306fab11e32618ed00f6b6,26-Jan-2016,0
100d51379d8f16f5d57e4a54965b898f0c8332ff,04-May-2016,0.1125
1020c077b54bffdc95aad2a5eccd1053dafb7582,18-Dec-2015,0.7875
103380ad379b48d2d194ab8786750ca327210d31,11-Jan-2016,0
10349a4dbc6ae1519541a3b78bf5e43dfe2d573d,09-Mar-2016,0.88875
103b30863af98ec477796f31fe30249dd2787400,21-Dec-2015,0.9925
106846597b67be92442b490649ff0a8b1534068b,11-Dec-2015,0.16875
10ed887b817a39095c90d9e4119d056e0c31ce27,15-Feb-2016,0.8375
11132d7a81620ee3a8313593903b901a324cff79,11-Jan-2016,0.815
112ddec173e15f875d849606055f6f323d9c3cdf,06-Jan-2016,0.1125
114a52f1f512c161b411b71fae0a9d13c65662dc,03-Dec-2015,0.15
115b5b9a582944d6adc4ed4c4597a3813c4b4dbe,16-Apr-2016,0.29875
11622d71cb724c4b10c40d4a784548b6a64f477d,20-Dec-2015,0
118eabaad4472e69376ac7f3b25ac65e9bf79003,22-Feb-2016,0
118f9d991000d7aa7d33b75ebb061abd0bb4ed98,12-Jan-2016,0.8425
11b69d002d44a886530fa3efd15a71a08debc61f,28-Apr-2016,0.13125
11b73e5d3c7c86fd546aac99294950edac1895b8,25-Dec-2015,0.525
11c33bf6f85043fbe3581261cf23c962988f7d46,03-Feb-2016,0.1125
11cadaf99971effaa91336b599a111f8fb52b081,17-Feb-2016,0.3
11d76fcc7448f71a36e5e8f5621dc99c04b06959,20-Jan-2016,0.88875
11fba5fd1aa32d27bd911cec14913a0653bb2d78,07-Jan-2016,0.991667
11fe6eccb2204364a469ebee95d2f1709b9c3bbd,15-Apr-2016,1
12065065a4fa31548ee03a253c1d3d1e9202a110,30-Dec-2015,0
121933955d96698853a98714780c48193409b7bf,28-Jan-2016,0
122822feb00f61b4f92c1cb937add4a6fdef820b,29-Jan-2016,0.215
123162a5e5754d704d7a4a2e232993037a378f4e,01-Jan-2016,0.8825
124d581ba43b7af0960d23e2866d63d12426a291,12-Jan-2016,0.225
125adb5190c67c1aad9ec063b7ee46a0f8d43242,23-Dec-2015,0.8675
12668e371aec0eb0f407e79d7d508994c3e0c61c,08-Feb-2016,0
12821e772610c4830a554f1da6e98ebf5add4144,19-Dec-2015,0.84625
128772c2f7ab172f041b3b8ece5ca04479adec6d,13-Dec-2015,0.9775
128f3378322966044e77dc0d8214a088456687e4,14-Dec-2015,0.3
12a6381afc9de1cac072a63ee533f345863ca092,23-Dec-2015,0.9325
12b94ead0cc7004df7919cf45fbaf20084172300,18-Feb-2016,0.819167
12b97540b00398693cd696f316df2144f0cbf5a7,16-Dec-2015,0.86625
12bbb3ec5331370b2edb7d078da8b22f130785c0,29-Mar-2016,0.995
12c7ce3e7172a791cba25ad06fde4cd640135069,22-Dec-2015,0.1125
12f98e4f6f17fd144b0e2e2020bac2e5548e64a2,02-Dec-2015,0
131662921f1059822a4d59d30e0c335019bb724d,18-Jan-2016,0.94125
134b6a11380fe37453a94dbfedb4878555207e37,31-Jan-2016,0
136ad2d4646ff4f4a2e57c764f62cb71867ed0d7,30-Dec-2015,0
136bd2ba729c3ba634d8926e9707a51e3e5c99b9,13-Apr-2016,0.88375
137277de018e44c07c2bfb675410802e4fb30589,18-Feb-2016,0
13738b585a07b47b3c66dcb0342de5ff710b700e,05-Dec-2015,0.59375
1377616441d160c774ec28a2e90e4aedfd9c4af8,30-Nov-2015,0.09375
13daf1fe41db110ad5650bfde6c21c11d2f6ea7c,21-Apr-2016,0.9075
13e80433f91f1934e329f99789b5d623147ef695,04-May-2016,0.995
13e8f3342b2cffa76030accb328f95b3daff1ad8,10-Apr-2016,0.1125
142a283e1bc6a30a1e5afcbfef01b8d18952177f,15-Feb-2016,0.91875
145014054bda52301b6abbc3c4d4f6fca3f598ca,01-Feb-2016,0.13125
145dbdeaad4d1af363a571501c86d226e750ba0a,18-Feb-2016,0.81625
14674de889b315b6d7c877d6ac261789bee8159a,14-Dec-2015,0.309167
146799c584523ec012d7f08c0b296caf2f559452,08-May-2016,0.23125
147e638033ef1e8d46880bad8582b442f32a96b1,10-Dec-2015,0.25
149b351bded659dce1bfe1eff775a8b7b7b6170c,30-Nov-2015,0.13125
149fbc803143d322855177488e44cab43a318c8a,31-Jan-2016,0.75125
14a0ec1d9c8518560ffb1692825aabe62e692e39,13-Mar-2016,0.8875
14b4a28b653cc38d7623dec0ba66db040f1fd679,17-Jan-2016,0.09375
14b8efd94db097f027ef87782e13650c897634f5,21-Dec-2015,0.20625
14c49fabe3f57d3f196c420520408ace332312c9,10-Dec-2015,0.805
14f883797a3532750263c6e6019a62f5ee9fa23a,16-Mar-2016,0.836667
14fed1b2f297c83a1bba57a46cbcfacde3a4ae1a,30-Dec-2015,0.9975
151b625abe352dbeafe82f8f7f5cea411c14f651,05-Feb-2016,0.8
153937de4e47a90eb5816aa1666cc0fc9b8bb277,28-Dec-2015,0.885
1552ec8a3426f68edfcad90c9e989c63d6c5e52a,08-Feb-2016,0.4
1561dde42b1915a392cac000dbb016670ea7f711,16-Jan-2016,0.2975
15646441497f3a3146c6bb8f1e42fc6c8c6ffa34,08-Jan-2016,0.975
1569573f086241caa3390a38185bcdfd739cbb90,07-Dec-2015,0.25625
157daf6d31bd29fe8f111092e0541d6c88e16c4a,28-Jan-2016,0.72625
1590ce718e5f3e6a7f262ecd2cdc581f010ea85c,29-Apr-2016,0.40625
1592f49e259f9388dd7b05cecc9c51fb672fc9ff,25-Dec-2015,0
15997a42884c3a0d9022d3dee56191096bd3226b,29-Apr-2016,0.925
159b43d8fa1adc1b60e62e03f0baf33ba457fac3,27-Dec-2015,0.9
15b11def404eb89db749cc5d83b536fb67710e02,10-Dec-2015,0
15bb93867552e638b8dca7ee196f3f0c3d3ec56b,04-Feb-2016,0.78125
15e8568a50fdae42ced8959a8a68f3a5f77fe47d,31-Jan-2016,0
160b799580ac522b4822ef5653f60ac55928a1c1,08-Mar-2016,0.8975
161a2e3b5566a5226481c3a25e1098dcbc41bb41,03-Mar-2016,0.86625
163089ed054793003b76588bc3b59f8084df16d5,17-Dec-2015,0.90375
16409bd71fd5dc4f06ebb2836ff9fd2b9bca2500,05-Feb-2016,0.85625
1643f685476d5566fa17600c62be3a8b3adba2a5,04-Mar-2016,0.7625
165d7092de5bd1756b3b8f4768bfd1f0654cb32a,23-Dec-2015,0.8775
1667e33f58562f712e5c7b451e616b856fdc1921,28-Apr-2016,0.94375
167a63be5ca9157eff458987d4b45a387947e294,08-Mar-2016,0
1680f87a9169be33119fbb58e20df1efbc98b741,06-Dec-2015,0.20625
169a240ba54759c4dde850962097cbde327d85fb,23-Jan-2016,0.91875
16ba70ef5b04974e1e4ce76dbe70d3f588d185ac,16-Dec-2015,0.8575
16cce6dd4f0f5d6f94265fa43994855dee43c622,27-Nov-2015,0.15
16fcba485b4b6d98227d25f3593d8694b4500385,27-Dec-2015,0.86125
17385f14fe125ef9933f728be4387c0a939ae56c,19-Dec-2015,0.91
17388c2e93ef24fc8176a1bbc7020bcaea0eccec,03-Jan-2016,0.25
174862003d1a951de6795fbdf93813c92e79bf39,20-Dec-2015,0.915
17786ed0a327e0dd8f0431ed1377081c81236b9e,20-Mar-2016,0.854167
178f8dee32620a7eaa900785edf5ab63b2fc3426,31-Mar-2016,0.9825
179e93f562cf6ca29c0c7a55bff0fea90ce05405,28-Jan-2016,0.87
17b9ac8b5fcd099132e4c57c6c7d2787e313b55f,10-Dec-2015,0.8575
17d8eea231b6c162b850971ec1f1a5b5abcfb9b7,09-Mar-2016,0.79625
181b923a02666630b601371fc0d8400604b9f246,16-Dec-2015,0
1836fcd9b180881611a866b97d2d22f648a09522,06-May-2016,0.15
18685795a86b6638210749136c03daa85434ed35,27-Apr-2016,0.2375
18978e59b766221129164cfd36377b7407cdd718,07-May-2016,0.79
189aeac028b39e34d29cf8485c196e1a4bf22a16,04-Jan-2016,0
18a5e436827ee9f5793b783970e8efe56c01c10c,24-Jan-2016,0.78375
18f24d6c9b03abe809b501c0f2d01e6465111c78,02-Apr-2016,0.05
190a30643195201b152990a9bb0a431d2c1b020c,26-Mar-2016,0.995
191a21ac5521df9ee06299afe30adb8504e9b234,09-Mar-2016,0.075
1940f9060dec70e97fd10ae17882321ecf315f09,08-Dec-2015,0.99
195f5e0bcdcc7aae9bb21a0d4efca9575d398464,02-May-2016,0.35
1981f4c6d10c709b716e70e56f0632fb70cbba49,12-Jan-2016,0.954583
1983d862fb90d76a326a47a2fdb07a130a1afd26,23-Mar-2016,0.9225
1996f6c3280541b1daafe43f3bc877f86f736ec5,05-Apr-2016,0.32125
19a79fccc228d9bc228477e736be78b2b3668534,28-Apr-2016,0.15
19b405ce1cf1132a0969627768ddea5613764040,21-Dec-2015,0.827917
19b448a2787445a16280e95109de42f319412199,24-Nov-2015,0.905
19c54bc7a5fedc0f85c4f54440acb39102fe7ac4,17-Mar-2016,0.9175
19f5436c14f8630336842ba3d17a0c3d024fe8e3,21-Dec-2015,0
19fb44e295f7659b87e6b4dd25c8f045be19cc40,24-Apr-2016,0.1125
19fbd9f6803cb552f34279a4976388230654dd64,01-Feb-2016,0.3875
1a0801df57854ec4bab2c8627c45e0cd180e0616,27-Jan-2016,0.20625
1a0c4b933da0fd41aaaabd3aabb243afaf822022,17-Dec-2015,0.950417
1a40d5ccde11d4502e71f8495b0697fea212a716,27-Dec-2015,1
1a472f39e1e24a45d08161a622f8506b73246278,22-Feb-2016,0.3875
1a5dd6b09de4e95d535184853856fae99de2144e,18-Dec-2015,0.21875
1a65cfb354dae36be5e6232459202356d12824d4,06-Feb-2016,0.93125
1a682f144f236fd57c02305b3543f32120bb1ab9,24-Jan-2016,0
1a70862e45b8f46d45301919c3effd07b2b62362,26-Dec-2015,0.985
1a73b02b19b4bc192942757f3bd1b120a7651594,08-Jan-2016,0.13125
1ab3135b43d2515afc7f375a4aea8e8670ceb526,14-Dec-2015,0.90875
1abb6d722460a0c5e00e0bb23cec7b4981e85aa1,05-Apr-2016,0.656667
1aea387a151766b404c6151d757e9ae926d9ad8f,28-Dec-2015,0.9825
1b16c692734a55eda748be588681ab1a3a8b8885,23-Jan-2016,0.9575
1b23dfa0a433a571c4386ad8453dec44fd6f322a,31-Jan-2016,0.05625
1b4c6d44fa252d2e5f10eaf6f93c19622d0dcca1,08-May-2016,0.225
1b6cc1a1e724d3183160db3334d000a344e4c980,07-Jan-2016,0.44375
1b7142627d57dfcfb287af2bfb267b37aa61c425,04-Dec-2015,0.91875
1b7b2f70cee1e3e0587bec82a5cc81101caa575c,03-Feb-2016,0.13125
1bacf0f7f3ed1ddebe80bf7fb930954b77bf2ee2,08-Dec-2015,0.35625
1bc258fd316aa640575b58e9e5f01d61fe9d9910,16-Mar-2016,0
1bcbd5fe8fc80f04e745f06fd9de8910491b5c7b,06-Dec-2015,0.15
1bcd9020899ceeb91c7355f90c182df6290779c7,25-Jan-2016,0.894167
1be075e41de282dd75ad4d409fb29abcf3abd736,12-Jan-2016,0.9875
1bfde91116fdf3588dd8b0f5dc4f90bacb49a359,23-Jan-2016,0.953333
1c2baf0a1cd8840fcabbd37dc989eb15c7bdf7b2,09-Jan-2016,0
1c9b433ca50a06667530a44adf1f707632d70d53,27-Apr-2016,0.9975
1c9d18f62383dd452fda9ffb7a5d1ba07b0207d6,20-Mar-2016,0.92125
1cac51549e644cd5f5c82534bbf2c96628d51946,01-Feb-2016,0.9
1cb49708a5e192b99f57d6d6cc5d3e553e3008df,29-Mar-2016,0.8375
1cb82c8ff4bb4d1b4e710adf9b5a86b719ec42b0,14-Dec-2015,0.13125
1cc6a503e0839ee78a0d561f433ff0983186ef2e,27-Dec-2015,0.9875
1cc9abb9186ddea6ffe764796e6137db4cc48279,10-Apr-2016,0.905833
1cdd54ea7f4bc5a49095c5f163ab278a2a7a7898,30-Dec-2015,0.4525
1ce4aa005d2efabcd7f7b9671bd29b351090e0d5,08-Jan-2016,0
1cf171a04ab5141fe4347c5192a9f4c64bc321ad,19-Feb-2016,0.372083
1d037805606cbd221bfc16e948dc64660d37306a,08-Feb-2016,0.46875
1d069515b7219c7d11f2a4138e544e18dc92aa9b,08-Jan-2016,0.7825
1d3f29bbcd8c710d3f6506b4bfd71c999c498187,09-Feb-2016,0.9975
1d5fea3573eb1adb17318527d173513ed0a99b45,09-Mar-2016,0.9825
1d72ec6eb1b9a7ec34ede7bd62d495eaf423ed81,19-Apr-2016,0.90875
1d731fb6e63055cd51fb70df916f3199e23b7e77,24-Mar-2016,0.81375
1d7407fc95eb4d4a2f6b83bd224cee411bdf56b6,14-Feb-2016,0
1d778267d0da306ac234a8f11310cb3a35efcfd6,13-Apr-2016,0.86875
1d850e952f707e8dcaf183d6416b6cdbf8f1a648,21-Apr-2016,1
1daa6857e85deecd65e77d442cdbda243e9d8783,09-Jan-2016,0
1db087649259343ebe603448503a62d88770a4aa,16-Dec-2015,0.880833
1dc77e1da86e2cea47554a601619055346d034fb,08-Jan-2016,0
1deeaefeaefd90b70f0d869050555120d0a64849,29-Dec-2015,0.995
1e5fe5f925deb014a0c966e445ba4de812687dac,02-Jan-2016,0.9825
1e6d566cfbaeb3a238926a3a7f506a6f6a0e7a33,19-Jan-2016,0.985
1e87ca905b9467a0fee56d547459fd3c8a353dd1,21-Jan-2016,0.8525
1e8a1c3715bd2c7964af169c8215f85e9c75552a,02-May-2016,0.87375
1ecbbd9d018e19dfc44be7f5a0d454f9de0fdf86,19-Dec-2015,0.9875
1eda8a72ef81ff909f674c430eb386e21944b625,26-Nov-2015,0.13125
1f21fe8d7071f69a4e2bae33a8e82c2e6c42c7f0,07-Dec-2015,0
1f2a2e9b0487503d856e318f8763941d609e6c48,02-Mar-2016,0.85625
