course_id,feedback_system,ualberta_feedback_user_id,feedback_category,feedback_text,feedback_ts
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",e0f236a8a31be6bd078fd853835e68f8d77b24e9,"NPS_REASON","I learned a lot",2016-04-26 17:14:20.104
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",be5ef1ccacad8114db1249d83f9fe5daa16ce5fd,"NPS_REASON","I'm just beginning the capstone and I don't know how valuable this will be for me yet. I also have no idea if this will help me get a job in product management or if any potential employers will recognize a coursera specialization as a desirable assest.",2016-04-01 21:40:07.944
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",22550fb6f0e1634eb910769e43d8b00bdcf3b878,"NPS_REASON","",2016-03-24 12:28:32.191
"99SZyjVxEeW6RApRXdjJPw","STAR",96e0ca3767011aad400522b2e3baf70eac76318a,"generic","Awesome course!",2016-04-20 14:04:30.766
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",5ec85e4fd1961efcb9250b05b2bcf1ddae16c960,"NPS_REASON","The teachings are amazing. Taking you from a novice to a seasoned SPM.",2016-03-28 11:53:16.206
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",b590a6b1a1b27d504363c13b64d5bf88257179e3,"NPS_REASON","Great Simulation. Thank you!",2016-04-24 12:18:28.827
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",ba4a69dc1d2c0f423f9ac53f817d54e2eb707fe3,"NPS_REASON","Has helped me a lot",2016-03-21 23:40:16.955
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",bf187642e6d8841d7ab95dc8a9ec596e4e43e07d,"NPS_REASON","",2016-04-01 19:35:06.39
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",3e40842af5518464dfb704c6b11c244755e9ea4f,"NPS_REASON","It's useful and well-structured course on Software Product Management.",2016-04-27 04:28:34.686
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",3e40842af5518464dfb704c6b11c244755e9ea4f,"NPS_REASON","It's probably one of the best and solid collection of knowledge about Product Management based on Agile principles I've met hitherto",2016-03-31 05:29:00.296
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",7c660f41ade308e3cb299478dbd0357ee72684ae,"NPS_REASON","Good",2016-03-27 11:12:33.662
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",0985abe2da4ae3f626155074c7e5ea78faeb54b6,"NPS_REASON","",2016-04-02 09:55:55.14
